Time,Lane,x,y,frames
13/01/19 16:26:26,3,226,158,249
13/01/19 16:26:26,3,226,158,265
13/01/19 16:26:27,3,225,156,583
13/01/19 16:26:27,3,226,156,485
13/01/19 16:26:28,3,227,156,318
13/01/19 16:26:28,3,224,158,341
13/01/19 16:26:29,3,226,158,274
13/01/19 16:26:29,3,224,149,181
13/01/19 16:26:30,3,224,158,207
13/01/19 16:26:30,3,226,158,391
13/01/19 16:26:30,3,224,158,308
13/01/19 16:26:30,3,226,160,201
13/01/19 16:26:31,3,226,156,251
13/01/19 16:26:31,3,225,158,275
13/01/19 16:26:31,3,226,158,257
13/01/19 16:26:31,3,226,158,229
13/01/19 16:26:31,3,222,158,598
13/01/19 16:26:31,3,225,158,327
13/01/19 16:26:32,3,225,149,274
13/01/19 16:26:32,3,226,158,285
13/01/19 16:26:32,3,226,156,280
13/01/19 16:26:33,3,225,158,534
13/01/19 16:26:33,3,224,160,285
13/01/19 16:26:33,3,226,151,437
13/01/19 16:26:34,3,222,153,204
13/01/19 16:26:34,3,225,156,284
13/01/19 16:26:34,3,225,149,357
13/01/19 16:26:34,3,226,151,337
13/01/19 16:26:35,3,226,153,322
13/01/19 16:26:35,3,225,156,329
13/01/19 16:26:36,3,226,149,266
13/01/19 16:26:36,3,224,158,361
13/01/19 16:26:36,3,226,156,294
13/01/19 16:26:36,3,222,158,390
13/01/19 16:26:36,3,226,158,301
13/01/19 16:26:36,3,222,158,300
13/01/19 16:26:36,3,224,153,560
13/01/19 16:26:37,3,221,160,236
13/01/19 16:26:37,3,226,156,235
13/01/19 16:26:37,3,222,158,204
13/01/19 16:26:37,3,221,158,353
13/01/19 16:26:37,3,223,156,272
13/01/19 16:26:38,3,226,158,306
13/01/19 16:26:38,3,226,158,837
13/01/19 16:26:39,3,224,156,350
13/01/19 16:26:39,3,226,156,272
13/01/19 16:26:39,3,226,158,324
13/01/19 16:26:39,3,226,158,207
13/01/19 16:26:40,3,226,160,264
13/01/19 16:26:40,3,226,156,499
13/01/19 16:26:40,3,224,151,304
13/01/19 16:26:41,3,223,158,262
13/01/19 16:26:41,3,226,156,532
13/01/19 16:26:42,3,226,158,314
13/01/19 16:26:43,3,224,156,255
13/01/19 16:26:43,3,226,158,266
13/01/19 16:26:43,3,225,156,277
13/01/19 16:26:43,3,225,149,293
13/01/19 16:26:43,3,223,156,274
13/01/19 16:26:44,3,222,158,250
13/01/19 16:26:44,3,225,156,366
13/01/19 16:26:44,3,226,158,600
13/01/19 16:26:44,3,226,151,289
13/01/19 16:26:44,3,226,158,243
13/01/19 16:26:45,3,226,158,458
13/01/19 16:26:45,3,224,156,262
13/01/19 16:26:45,3,226,156,312
13/01/19 16:26:45,3,224,158,253
13/01/19 16:26:46,3,227,149,264
13/01/19 16:26:46,3,221,156,197
13/01/19 16:26:46,3,222,149,318
13/01/19 16:26:47,3,224,156,560
13/01/19 16:26:47,3,222,153,643
13/01/19 16:26:47,3,226,158,821
13/01/19 16:26:48,3,226,158,254
13/01/19 16:26:48,3,226,149,270
13/01/19 16:26:48,3,226,158,347
13/01/19 16:26:49,3,225,158,258
13/01/19 16:26:49,3,226,158,255
13/01/19 16:26:49,3,224,153,160
13/01/19 16:26:49,3,225,151,250
13/01/19 16:26:49,3,222,156,320
13/01/19 16:26:50,3,225,156,288
13/01/19 16:26:50,3,222,160,279
13/01/19 16:26:50,3,226,156,525
13/01/19 16:26:51,3,225,158,318
13/01/19 16:26:51,3,226,151,237
13/01/19 16:26:52,3,226,158,290
13/01/19 16:26:52,3,225,151,261
13/01/19 16:26:53,3,225,158,183
13/01/19 16:26:53,3,226,151,307
13/01/19 16:26:53,3,226,158,553
13/01/19 16:26:53,3,224,158,604
13/01/19 16:26:54,3,226,158,273
13/01/19 16:26:54,3,226,158,595
13/01/19 16:26:54,3,222,149,291
13/01/19 16:26:55,3,226,158,263
13/01/19 16:26:55,3,222,149,253
13/01/19 16:26:56,3,226,156,870
13/01/19 16:26:56,3,226,158,271
13/01/19 16:26:56,3,224,149,279
13/01/19 16:26:57,3,223,158,233
13/01/19 16:26:57,3,226,158,287
13/01/19 16:26:58,3,226,156,465
13/01/19 16:26:58,3,226,156,257
13/01/19 16:26:59,3,223,158,166
13/01/19 16:26:59,3,224,158,249
13/01/19 16:26:59,3,224,158,549
13/01/19 16:27:00,3,222,160,549
13/01/19 16:27:00,3,227,158,237
13/01/19 16:27:01,3,226,158,289
13/01/19 16:27:01,3,222,158,305
13/01/19 16:27:01,3,229,156,338
13/01/19 16:27:01,3,224,160,304
13/01/19 16:27:02,3,222,158,250
13/01/19 16:27:02,3,226,158,312
13/01/19 16:27:03,3,226,160,284
13/01/19 16:27:03,3,227,151,578
13/01/19 16:27:03,3,223,158,256
13/01/19 16:27:04,3,226,158,298
13/01/19 16:27:04,3,222,158,264
13/01/19 16:27:05,3,226,156,273
13/01/19 16:27:05,3,224,158,597
13/01/19 16:27:05,3,222,158,245
13/01/19 16:27:06,3,223,156,587
13/01/19 16:27:06,3,226,158,323
13/01/19 16:27:06,3,225,151,382
13/01/19 16:27:06,3,222,158,229
13/01/19 16:27:07,3,226,149,189
13/01/19 16:27:07,3,226,158,251
13/01/19 16:27:08,3,222,156,264
13/01/19 16:27:08,3,224,156,176
13/01/19 16:27:08,3,222,151,247
13/01/19 16:27:08,3,225,158,519
13/01/19 16:27:10,3,222,151,267
13/01/19 16:27:10,3,226,158,258
13/01/19 16:27:10,3,225,158,515
13/01/19 16:27:11,3,221,158,271
13/01/19 16:27:12,3,226,156,303
13/01/19 16:27:12,3,221,158,243
13/01/19 16:27:12,3,224,158,334
13/01/19 16:27:13,3,222,156,209
13/01/19 16:27:14,3,225,158,281
13/01/19 16:27:14,3,226,156,529
13/01/19 16:27:14,3,226,156,269
13/01/19 16:27:15,3,225,156,329
13/01/19 16:27:15,3,226,151,307
13/01/19 16:27:15,3,226,156,276
13/01/19 16:27:15,3,226,158,258
13/01/19 16:27:15,3,224,158,341
13/01/19 16:27:16,3,222,158,259
13/01/19 16:27:16,3,224,158,181
13/01/19 16:27:16,3,221,158,371
13/01/19 16:27:17,3,226,156,337
13/01/19 16:27:17,3,225,160,344
13/01/19 16:27:17,3,222,158,254
13/01/19 16:27:18,3,222,158,295
13/01/19 16:27:18,3,224,158,248
13/01/19 16:27:19,3,226,158,298
13/01/19 16:27:19,3,224,158,247
13/01/19 16:27:19,3,224,158,237
13/01/19 16:27:20,3,224,158,274
13/01/19 16:27:20,3,226,158,261
13/01/19 16:27:21,3,224,158,481
13/01/19 16:27:21,3,225,151,257
13/01/19 16:27:21,3,224,158,251
13/01/19 16:27:22,3,226,158,332
13/01/19 16:27:23,3,226,160,271
13/01/19 16:27:23,3,226,158,247
13/01/19 16:27:24,3,222,149,363
13/01/19 16:27:24,3,226,158,351
13/01/19 16:27:24,3,222,156,263
13/01/19 16:27:25,3,226,158,357
13/01/19 16:27:25,3,225,149,302
13/01/19 16:27:25,3,225,151,281
13/01/19 16:27:26,3,226,156,306
13/01/19 16:27:26,3,226,156,340
13/01/19 16:27:27,3,224,158,278
13/01/19 16:27:27,3,226,158,233
13/01/19 16:27:28,3,222,158,532
13/01/19 16:27:28,3,221,149,300
13/01/19 16:27:28,3,226,158,268
13/01/19 16:27:28,3,224,151,343
13/01/19 16:27:29,3,221,149,224
13/01/19 16:27:29,3,226,158,295
13/01/19 16:27:30,3,221,156,322
13/01/19 16:27:30,3,224,158,326
13/01/19 16:27:31,3,224,158,398
13/01/19 16:27:31,3,224,151,287
13/01/19 16:27:31,3,226,156,214
13/01/19 16:27:32,3,226,151,193
13/01/19 16:27:32,3,225,158,240
13/01/19 16:27:32,3,222,156,294
13/01/19 16:27:32,3,222,149,330
13/01/19 16:27:32,3,226,156,264
13/01/19 16:27:33,3,226,158,269
13/01/19 16:27:33,3,222,151,292
13/01/19 16:27:34,3,225,158,262
13/01/19 16:27:35,3,223,160,532
13/01/19 16:27:35,3,222,158,390
13/01/19 16:27:35,3,226,158,207
13/01/19 16:27:36,3,226,160,231
13/01/19 16:27:37,3,226,158,228
13/01/19 16:27:37,3,225,158,318
13/01/19 16:27:38,3,226,156,230
13/01/19 16:27:39,3,224,156,181
13/01/19 16:27:40,3,222,156,292
13/01/19 16:27:40,3,222,158,331
13/01/19 16:27:41,3,222,158,557
13/01/19 16:27:41,3,226,153,247
13/01/19 16:27:42,3,226,158,498
13/01/19 16:27:42,3,226,158,278
13/01/19 16:27:42,3,226,156,194
13/01/19 16:27:42,3,222,149,332
13/01/19 16:27:43,3,226,158,298
13/01/19 16:27:43,3,224,158,261
13/01/19 16:27:44,3,226,158,249
13/01/19 16:27:44,3,222,149,282
13/01/19 16:27:45,3,226,156,306
13/01/19 16:27:45,3,226,158,306
13/01/19 16:27:47,3,226,158,349
13/01/19 16:27:48,3,222,149,321
13/01/19 16:27:48,3,224,158,259
13/01/19 16:27:48,3,225,158,466
13/01/19 16:27:49,3,224,158,298
13/01/19 16:27:49,3,222,158,293
13/01/19 16:27:49,3,225,158,337
13/01/19 16:27:50,3,225,158,540
13/01/19 16:27:50,3,222,151,225
13/01/19 16:27:51,3,222,158,324
13/01/19 16:27:51,3,224,158,260
13/01/19 16:27:51,3,224,151,344
13/01/19 16:27:51,3,222,158,301
13/01/19 16:27:51,3,222,160,300
13/01/19 16:27:52,3,222,158,322
13/01/19 16:27:52,3,227,158,283
13/01/19 16:27:52,3,226,158,254
13/01/19 16:27:52,3,226,158,299
13/01/19 16:27:53,3,224,156,607
13/01/19 16:27:53,3,225,158,327
13/01/19 16:27:53,3,226,158,259
13/01/19 16:27:53,3,222,149,333
13/01/19 16:27:54,3,225,160,253
13/01/19 16:27:54,3,224,158,325
13/01/19 16:27:54,3,226,158,261
13/01/19 16:27:57,3,224,158,269
13/01/19 16:27:57,3,222,158,291
13/01/19 16:27:58,3,225,158,605
13/01/19 16:27:58,3,226,158,314
13/01/19 16:28:00,3,223,158,251
13/01/19 16:28:01,3,222,158,297
13/01/19 16:28:01,3,225,158,312
13/01/19 16:28:01,3,222,158,254
13/01/19 16:28:02,3,222,158,339
13/01/19 16:28:02,3,226,158,255
13/01/19 16:28:03,3,226,156,260
13/01/19 16:28:03,3,223,158,256
13/01/19 16:28:04,3,228,156,352
13/01/19 16:28:05,3,222,158,294
13/01/19 16:28:06,3,222,158,237
13/01/19 16:28:06,3,221,158,264
13/01/19 16:28:06,3,224,158,251
13/01/19 16:28:06,3,226,156,238
13/01/19 16:28:07,3,226,158,278
13/01/19 16:28:07,3,226,158,285
13/01/19 16:28:07,3,226,158,325
13/01/19 16:28:08,3,221,158,317
13/01/19 16:28:09,3,226,153,192
13/01/19 16:28:10,3,221,158,311
13/01/19 16:28:13,3,225,158,238
13/01/19 16:28:14,3,226,156,269
13/01/19 16:28:14,3,225,160,309
13/01/19 16:28:14,3,224,158,229
13/01/19 16:28:15,3,226,156,284
13/01/19 16:28:16,3,224,158,338
13/01/19 16:28:16,3,226,158,209
13/01/19 16:28:17,3,224,158,334
13/01/19 16:28:18,3,221,156,240
13/01/19 16:28:19,3,226,158,251
13/01/19 16:28:20,3,226,156,320
13/01/19 16:28:21,3,226,156,482
13/01/19 16:28:21,3,225,156,262
13/01/19 16:28:23,3,224,158,280
13/01/19 16:28:25,3,226,158,317
13/01/19 16:28:25,3,225,156,313
13/01/19 16:28:26,3,226,158,247
13/01/19 16:28:26,3,222,158,244
13/01/19 16:28:27,3,226,158,385
13/01/19 16:28:27,3,226,158,339
13/01/19 16:28:28,3,224,158,211
13/01/19 16:28:29,3,226,158,298
13/01/19 16:28:30,3,226,158,256
13/01/19 16:28:30,3,226,158,250
13/01/19 16:28:31,3,224,158,593
13/01/19 16:28:31,3,224,158,271
13/01/19 16:28:32,3,222,158,323
13/01/19 16:28:32,3,222,158,265
13/01/19 16:28:34,3,226,158,287
13/01/19 16:28:35,3,225,158,289
13/01/19 16:28:35,3,224,156,260
13/01/19 16:28:36,3,226,156,245
13/01/19 16:28:36,3,225,158,504
13/01/19 16:28:36,3,224,158,525
13/01/19 16:28:37,3,226,156,285
13/01/19 16:28:37,3,222,156,271
13/01/19 16:28:38,3,224,158,242
13/01/19 16:28:38,3,221,156,280
13/01/19 16:28:39,3,226,158,241
13/01/19 16:28:40,3,222,158,258
13/01/19 16:28:40,3,222,158,269
13/01/19 16:28:40,3,223,158,251
13/01/19 16:28:41,3,225,158,562
13/01/19 16:28:42,3,226,158,229
13/01/19 16:28:42,3,226,156,273
13/01/19 16:28:43,3,221,158,257
13/01/19 16:28:44,3,224,158,268
13/01/19 16:28:44,3,225,158,356
13/01/19 16:28:45,3,226,158,319
13/01/19 16:28:46,3,222,158,307
13/01/19 16:28:46,3,226,158,338
13/01/19 16:28:47,3,222,158,187
13/01/19 16:28:50,3,226,158,274
13/01/19 16:28:50,3,226,156,283
13/01/19 16:28:50,3,223,158,247
13/01/19 16:28:51,3,225,156,582
13/01/19 16:28:51,3,226,156,300
13/01/19 16:28:53,3,222,156,265
13/01/19 16:28:53,3,226,158,239
13/01/19 16:28:53,3,226,158,267
13/01/19 16:28:54,3,224,153,655
13/01/19 16:28:54,3,226,149,330
13/01/19 16:28:54,3,224,151,242
13/01/19 16:28:54,3,223,149,538
13/01/19 16:28:55,3,222,158,270
13/01/19 16:28:55,3,224,156,338
13/01/19 16:28:55,3,226,158,315
13/01/19 16:28:56,3,226,156,255
13/01/19 16:28:57,3,226,156,241
13/01/19 16:28:57,3,226,158,269
13/01/19 16:28:57,3,226,156,229
13/01/19 16:28:58,3,226,158,289
13/01/19 16:28:59,3,226,156,334
13/01/19 16:28:59,3,222,156,155
13/01/19 16:28:59,3,221,149,210
13/01/19 16:28:59,3,224,158,267
13/01/19 16:29:00,3,226,158,298
13/01/19 16:29:00,3,222,156,199
13/01/19 16:29:00,3,224,151,358
13/01/19 16:29:01,3,222,158,300
13/01/19 16:29:01,3,226,158,273
13/01/19 16:29:01,3,222,156,264
13/01/19 16:29:02,3,228,156,326
13/01/19 16:29:02,3,222,151,243
13/01/19 16:29:03,3,222,156,339
13/01/19 16:29:03,3,225,156,302
13/01/19 16:29:03,3,224,158,501
13/01/19 16:29:03,3,226,158,282
13/01/19 16:29:05,3,224,160,185
13/01/19 16:29:05,3,226,156,231
13/01/19 16:29:05,3,224,158,283
13/01/19 16:29:06,3,222,156,344
13/01/19 16:29:06,3,222,156,259
13/01/19 16:29:06,3,226,156,266
13/01/19 16:29:07,3,225,151,361
13/01/19 16:29:07,3,226,158,273
13/01/19 16:29:08,3,222,158,315
13/01/19 16:29:08,3,221,158,301
13/01/19 16:29:08,3,226,158,521
13/01/19 16:29:08,3,224,149,259
13/01/19 16:29:08,3,226,156,275
13/01/19 16:29:09,3,226,158,265
13/01/19 16:29:09,3,226,158,381
13/01/19 16:29:09,3,224,160,558
13/01/19 16:29:11,3,225,158,487
13/01/19 16:29:11,3,222,156,243
13/01/19 16:29:13,3,225,158,240
13/01/19 16:29:13,3,225,156,273
13/01/19 16:29:14,3,222,158,245
13/01/19 16:29:14,3,224,156,207
13/01/19 16:29:14,3,224,156,358
13/01/19 16:29:15,3,222,158,210
13/01/19 16:29:15,3,226,149,271
13/01/19 16:29:15,3,224,158,328
13/01/19 16:29:16,3,222,151,274
13/01/19 16:29:16,3,226,156,557
13/01/19 16:29:16,3,225,158,560
13/01/19 16:29:17,3,226,158,270
13/01/19 16:29:17,3,226,151,328
13/01/19 16:29:17,3,224,156,339
13/01/19 16:29:18,3,221,158,277
13/01/19 16:29:19,3,226,149,257
13/01/19 16:29:20,3,226,149,273
13/01/19 16:29:21,3,226,158,270
13/01/19 16:29:21,3,226,158,329
13/01/19 16:29:21,3,225,156,250
13/01/19 16:29:22,3,225,158,193
13/01/19 16:29:22,3,226,158,224
13/01/19 16:29:23,3,224,158,337
13/01/19 16:29:24,3,226,158,318
13/01/19 16:29:24,3,224,158,266
13/01/19 16:29:24,3,226,156,290
13/01/19 16:29:25,3,222,158,283
13/01/19 16:29:25,3,222,151,300
13/01/19 16:29:26,3,223,158,817
13/01/19 16:29:26,3,226,158,281
13/01/19 16:29:26,3,226,158,317
13/01/19 16:29:26,3,226,160,322
13/01/19 16:29:27,3,221,158,275
13/01/19 16:29:27,3,225,156,198
13/01/19 16:29:28,3,226,156,368
13/01/19 16:29:29,3,226,156,499
13/01/19 16:29:29,3,225,156,354
13/01/19 16:29:30,3,224,149,280
13/01/19 16:29:31,3,222,149,285
13/01/19 16:29:31,3,226,158,283
13/01/19 16:29:32,3,229,156,279
13/01/19 16:29:32,3,226,149,243
13/01/19 16:29:32,3,225,151,532
13/01/19 16:29:32,3,225,151,273
13/01/19 16:29:33,3,225,158,286
13/01/19 16:29:33,3,224,151,292
13/01/19 16:29:34,3,225,156,303
13/01/19 16:29:34,3,224,156,370
13/01/19 16:29:34,3,222,156,294
13/01/19 16:29:35,3,224,156,292
13/01/19 16:29:35,3,224,156,346
13/01/19 16:29:36,3,224,149,203
13/01/19 16:29:36,3,222,158,268
13/01/19 16:29:37,3,221,153,270
13/01/19 16:29:37,3,224,158,312
13/01/19 16:29:38,3,222,158,361
13/01/19 16:29:38,3,222,158,190
13/01/19 16:29:39,3,222,158,273
13/01/19 16:29:40,3,222,158,162
13/01/19 16:29:41,3,222,156,255
13/01/19 16:29:42,3,226,156,217
13/01/19 16:29:42,3,222,149,274
13/01/19 16:29:42,3,224,158,228
13/01/19 16:29:43,3,226,158,272
13/01/19 16:29:43,3,226,156,298
13/01/19 16:29:44,3,226,158,286
13/01/19 16:29:44,3,224,149,339
13/01/19 16:29:44,3,226,156,338
13/01/19 16:29:45,3,226,156,248
13/01/19 16:29:45,3,226,158,297
13/01/19 16:29:45,3,222,151,384
13/01/19 16:29:46,3,226,156,358
13/01/19 16:29:46,3,224,158,308
13/01/19 16:29:46,3,222,158,311
13/01/19 16:29:47,3,226,156,260
13/01/19 16:29:47,3,226,149,288
13/01/19 16:29:48,3,223,158,289
13/01/19 16:29:49,3,226,158,263
13/01/19 16:29:50,3,222,158,318
13/01/19 16:29:50,3,225,158,284
13/01/19 16:29:51,3,225,158,588
13/01/19 16:29:52,3,226,158,254
13/01/19 16:29:52,3,222,156,276
13/01/19 16:29:52,3,226,149,282
13/01/19 16:29:53,3,226,151,239
13/01/19 16:29:53,3,226,158,254
13/01/19 16:29:53,3,226,158,241
13/01/19 16:29:53,3,224,158,264
13/01/19 16:29:54,3,225,149,241
13/01/19 16:29:54,3,226,158,259
13/01/19 16:29:55,3,226,158,270
13/01/19 16:29:56,3,229,149,276
13/01/19 16:29:56,3,224,158,222
13/01/19 16:29:56,3,228,156,310
13/01/19 16:29:56,3,225,156,344
13/01/19 16:29:57,3,228,156,261
13/01/19 16:29:59,3,223,158,504
13/01/19 16:30:00,3,226,151,193
13/01/19 16:30:01,3,226,158,330
13/01/19 16:30:01,3,222,158,277
13/01/19 16:30:01,3,226,158,371
13/01/19 16:30:02,3,226,158,244
13/01/19 16:30:02,3,224,158,231
13/01/19 16:30:02,3,223,158,297
13/01/19 16:30:02,3,226,156,643
13/01/19 16:30:04,3,226,156,280
13/01/19 16:30:05,3,226,156,600
13/01/19 16:30:05,3,224,156,252
13/01/19 16:30:05,3,226,158,280
13/01/19 16:30:05,3,225,160,302
13/01/19 16:30:05,3,224,156,267
13/01/19 16:30:05,3,222,158,253
13/01/19 16:30:06,3,226,158,299
13/01/19 16:30:06,3,226,158,276
13/01/19 16:30:06,3,226,156,278
13/01/19 16:30:07,3,226,158,302
13/01/19 16:30:09,3,225,156,305
13/01/19 16:30:09,3,226,149,292
13/01/19 16:30:10,3,227,156,186
13/01/19 16:30:12,3,223,158,276
13/01/19 16:30:12,3,226,158,314
13/01/19 16:30:12,3,221,156,314
13/01/19 16:30:13,3,226,158,186
13/01/19 16:30:13,3,224,151,382
13/01/19 16:30:13,3,222,158,315
13/01/19 16:30:14,3,226,158,305
13/01/19 16:30:14,3,224,156,270
13/01/19 16:30:16,3,225,158,237
13/01/19 16:30:16,3,225,158,248
13/01/19 16:30:17,3,224,156,667
13/01/19 16:30:18,3,226,156,234
13/01/19 16:30:18,3,226,160,257
13/01/19 16:30:20,3,222,158,567
13/01/19 16:30:21,3,228,156,306
13/01/19 16:30:21,3,224,156,567
13/01/19 16:30:21,3,224,158,261
13/01/19 16:30:22,3,229,156,246
13/01/19 16:30:22,3,224,158,297
13/01/19 16:30:23,3,224,156,250
13/01/19 16:30:24,3,221,158,513
13/01/19 16:30:24,3,223,158,298
13/01/19 16:30:24,3,226,158,274
13/01/19 16:30:25,3,226,156,266
13/01/19 16:30:25,3,222,153,290
13/01/19 16:30:25,3,222,158,293
13/01/19 16:30:26,3,226,156,251
13/01/19 16:30:26,3,224,153,294
13/01/19 16:30:27,3,225,156,260
13/01/19 16:30:27,3,226,156,308
13/01/19 16:30:28,3,221,158,191
13/01/19 16:30:29,3,226,158,314
13/01/19 16:30:29,3,225,158,575
13/01/19 16:30:29,3,224,158,250
13/01/19 16:30:29,3,226,158,320
13/01/19 16:30:30,3,223,158,213
13/01/19 16:30:30,3,226,149,260
13/01/19 16:30:31,3,223,158,302
13/01/19 16:30:31,3,222,156,285
13/01/19 16:30:31,3,222,160,287
13/01/19 16:30:32,3,223,158,576
13/01/19 16:30:33,3,224,151,363
13/01/19 16:30:33,3,224,156,268
13/01/19 16:30:33,3,222,160,322
13/01/19 16:30:34,3,226,158,273
13/01/19 16:30:35,3,226,158,583
13/01/19 16:30:35,3,223,158,575
13/01/19 16:30:35,3,226,160,277
13/01/19 16:30:36,3,225,158,209
13/01/19 16:30:37,3,226,158,859
13/01/19 16:30:37,3,226,158,311
13/01/19 16:30:37,3,226,158,602
13/01/19 16:30:38,3,222,149,288
13/01/19 16:30:38,3,225,156,272
13/01/19 16:30:39,3,223,158,294
13/01/19 16:30:39,3,225,158,248
13/01/19 16:30:39,3,224,158,573
13/01/19 16:30:40,3,226,158,312
13/01/19 16:30:40,3,224,158,291
13/01/19 16:30:40,3,222,158,273
13/01/19 16:30:41,3,225,160,254
13/01/19 16:30:41,3,224,158,229
13/01/19 16:30:42,3,226,149,308
13/01/19 16:30:43,3,222,151,200
13/01/19 16:30:43,3,225,153,256
13/01/19 16:30:43,3,223,158,295
13/01/19 16:30:44,3,226,158,263
13/01/19 16:30:44,3,226,156,656
13/01/19 16:30:44,3,222,158,169
13/01/19 16:30:45,3,226,151,283
13/01/19 16:30:46,3,223,158,593
13/01/19 16:30:47,3,228,156,300
13/01/19 16:30:47,3,226,158,269
13/01/19 16:30:47,3,226,158,308
13/01/19 16:30:48,3,226,158,246
13/01/19 16:30:48,3,222,149,169
13/01/19 16:30:48,3,224,160,189
13/01/19 16:30:49,3,222,156,306
13/01/19 16:30:50,3,222,158,296
13/01/19 16:30:50,3,224,158,251
13/01/19 16:30:51,3,226,158,257
13/01/19 16:30:51,3,226,158,272
13/01/19 16:30:51,3,224,156,317
13/01/19 16:30:51,3,225,158,280
13/01/19 16:30:51,3,226,158,175
13/01/19 16:30:52,3,229,156,277
13/01/19 16:30:53,3,226,151,290
13/01/19 16:30:53,3,225,156,294
13/01/19 16:30:54,3,221,158,336
13/01/19 16:30:54,3,226,158,272
13/01/19 16:30:54,3,222,156,276
13/01/19 16:30:55,3,222,158,297
13/01/19 16:30:55,3,224,149,264
13/01/19 16:30:56,3,226,158,283
13/01/19 16:30:57,3,226,156,267
13/01/19 16:30:57,3,223,158,237
13/01/19 16:30:58,3,222,158,263
13/01/19 16:30:59,3,226,158,182
13/01/19 16:30:59,3,222,156,291
13/01/19 16:30:59,3,226,158,268
13/01/19 16:31:00,3,226,156,284
13/01/19 16:31:00,3,226,158,258
13/01/19 16:31:01,3,226,158,309
13/01/19 16:31:02,3,225,158,254
13/01/19 16:31:03,3,224,149,183
13/01/19 16:31:03,3,226,158,317
13/01/19 16:31:03,3,224,158,264
13/01/19 16:31:04,3,226,158,265
13/01/19 16:31:04,3,222,158,314
13/01/19 16:31:05,3,226,156,270
13/01/19 16:31:06,3,223,156,594
13/01/19 16:31:07,3,222,149,294
13/01/19 16:31:07,3,226,156,274
13/01/19 16:31:08,3,225,158,527
13/01/19 16:31:09,3,226,158,528
13/01/19 16:31:09,3,224,158,236
13/01/19 16:31:11,3,225,156,317
13/01/19 16:31:11,3,226,156,202
13/01/19 16:31:12,3,226,160,260
13/01/19 16:31:12,3,222,158,250
13/01/19 16:31:12,3,226,156,312
13/01/19 16:31:12,3,225,158,508
13/01/19 16:31:13,3,226,156,322
13/01/19 16:31:13,3,226,156,266
13/01/19 16:31:13,3,222,158,277
13/01/19 16:31:13,3,226,158,258
13/01/19 16:31:13,3,225,158,238
13/01/19 16:31:14,3,224,158,297
13/01/19 16:31:14,3,226,158,237
13/01/19 16:31:14,3,221,158,272
13/01/19 16:31:15,3,225,156,813
13/01/19 16:31:16,3,226,160,277
13/01/19 16:31:16,3,226,151,322
13/01/19 16:31:17,3,226,158,297
13/01/19 16:31:17,3,226,160,220
13/01/19 16:31:17,3,226,156,570
13/01/19 16:31:19,3,226,158,296
13/01/19 16:31:19,3,224,153,535
13/01/19 16:31:20,3,226,149,283
13/01/19 16:31:21,3,225,158,296
13/01/19 16:31:21,3,224,158,257
13/01/19 16:31:22,3,221,156,280
13/01/19 16:31:22,3,226,151,263
13/01/19 16:31:23,3,227,158,258
13/01/19 16:31:23,3,226,158,371
13/01/19 16:31:24,3,226,158,251
13/01/19 16:31:24,3,226,158,297
13/01/19 16:31:24,3,226,156,180
13/01/19 16:31:25,3,226,158,200
13/01/19 16:31:25,3,226,160,261
13/01/19 16:31:26,3,226,158,278
13/01/19 16:31:26,3,226,156,267
13/01/19 16:31:27,3,225,158,279
13/01/19 16:31:27,3,226,158,361
13/01/19 16:31:28,3,222,160,347
13/01/19 16:31:28,3,222,158,200
13/01/19 16:31:28,3,226,158,307
13/01/19 16:31:28,3,226,151,179
13/01/19 16:31:29,3,225,156,269
13/01/19 16:31:29,3,221,151,305
13/01/19 16:31:29,3,225,149,356
13/01/19 16:31:29,3,226,156,256
13/01/19 16:31:29,3,221,149,315
13/01/19 16:31:30,3,222,158,572
13/01/19 16:31:30,3,226,156,178
13/01/19 16:31:30,3,226,158,256
13/01/19 16:31:31,3,224,153,527
13/01/19 16:31:31,3,226,158,338
13/01/19 16:31:31,3,226,158,284
13/01/19 16:31:31,3,226,149,327
13/01/19 16:31:32,3,225,158,317
13/01/19 16:31:33,3,226,149,300
13/01/19 16:31:33,3,226,158,292
13/01/19 16:31:33,3,225,158,238
13/01/19 16:31:33,3,226,158,556
13/01/19 16:31:33,3,225,158,272
13/01/19 16:31:34,3,226,158,273
13/01/19 16:31:34,3,226,156,283
13/01/19 16:31:36,3,225,158,319
13/01/19 16:31:37,3,225,156,271
13/01/19 16:31:38,3,226,160,231
13/01/19 16:31:38,3,226,158,204
13/01/19 16:31:38,3,225,158,223
13/01/19 16:31:39,3,225,160,313
13/01/19 16:31:39,3,225,160,272
13/01/19 16:31:39,3,226,158,262
13/01/19 16:31:40,3,226,158,299
13/01/19 16:31:40,3,226,156,338
13/01/19 16:31:40,3,226,156,301
13/01/19 16:31:41,3,224,149,311
13/01/19 16:31:42,3,223,160,264
13/01/19 16:31:42,3,224,158,242
13/01/19 16:31:42,3,226,158,271
13/01/19 16:31:42,3,226,158,194
13/01/19 16:31:43,3,222,156,333
13/01/19 16:31:43,3,226,158,256
13/01/19 16:31:44,3,226,156,264
13/01/19 16:31:44,3,226,158,251
13/01/19 16:31:44,3,226,158,592
13/01/19 16:31:45,3,224,158,239
13/01/19 16:31:46,3,222,158,321
13/01/19 16:31:47,2,309,169,12465682
13/01/19 16:31:47,1,218,156,12467224
13/01/19 16:31:49,3,226,158,8765
13/01/19 16:31:50,3,222,156,294
